file,title_before,title_after,title_changed,desc_before,desc_after,desc_changed
market-reports/2026-05-manhasset-market-report.html,Manhasset Real Estate Market Report — May 2026 | Gadura Real Estate,Manhasset Real Estate Market Report — May 2026 | Gadura RE,True,"Manhasset May 2026 real estate market: median $720K, 32 days on market, 99% sold-to-list. By Nitin Gadura, NYS Salesperson. (917) 705-0132.","Manhasset May 2026 real estate market: median $720K, 32 days on market, 99% sold-to-list. By Nitin Gadura, NYS Salesperson. (917) 705-0132.",False
market-reports/2026-05-jamaica-market-report.html,Jamaica Real Estate Market Report — May 2026 | Gadura Real Estate,Jamaica Real Estate Market Report — May 2026 | Gadura RE,True,"Jamaica May 2026 real estate market: median $750K, 32 days on market, 99% sold-to-list. By Nitin Gadura, NYS Salesperson. (917) 705-0132.","Jamaica May 2026 real estate market: median $750K, 32 days on market, 99% sold-to-list. By Nitin Gadura, NYS Salesperson. (917) 705-0132.",False
market-reports/11432-jamaica-market-report.html,"Jamaica (11432) Market Report April 2026 — Prices, Trends & Reasons to Buy | Gadura Real Estate","Jamaica (11432) Market Report April 2026 — Prices,...",True,"Jamaica (11432) Queens monthly market report: median $725,000, 40 days days on market, reasons to buy in Jamaica, live MLS listings, and neighborhood profile. Updated April 2026.","Jamaica (11432) Queens monthly market report: median $725,000, 40 days days on market, reasons to buy in Jamaica, live MLS listings, and neighborhood...",True
market-reports/11365-fresh-meadows-market-report.html,"Fresh Meadows (11365) Market Report April 2026 — Prices, Trends & Reasons to Buy | Gadura Real Estate","Fresh Meadows (11365) Market Report April 2026 — Prices,...",True,"Fresh Meadows (11365) Queens monthly market report: median $850,000, 42 days days on market, reasons to buy in Fresh Meadows, live MLS listings, and neighborhood profile. Updated April 2026.","Fresh Meadows (11365) Queens monthly market report: median $850,000, 42 days days on market, reasons to buy in Fresh Meadows, live MLS listings, and...",True
market-reports/11693-broad-channel-market-report.html,"Broad Channel (11693) Market Report April 2026 — Prices, Trends & Reasons to Buy | Gadura Real Estate","Broad Channel (11693) Market Report April 2026 — Prices,...",True,"Broad Channel (11693) Queens monthly market report: median $780,000, 48 days days on market, reasons to buy in Broad Channel, live MLS listings, and neighborhood profile. Updated April 2026.","Broad Channel (11693) Queens monthly market report: median $780,000, 48 days days on market, reasons to buy in Broad Channel, live MLS listings, and...",True
market-reports/2026-05-todt-hill-market-report.html,Todt Hill Real Estate Market Report — May 2026 | Gadura Real Estate,Todt Hill Real Estate Market Report — May 2026 | Gadura RE,True,"Todt Hill May 2026 real estate market: median $720K, 32 days on market, 99% sold-to-list. By Nitin Gadura, NYS Salesperson. (917) 705-0132.","Todt Hill May 2026 real estate market: median $720K, 32 days on market, 99% sold-to-list. By Nitin Gadura, NYS Salesperson. (917) 705-0132.",False
market-reports/2026-05-astoria-market-report.html,Astoria Real Estate Market Report — May 2026 | Gadura Real Estate,Astoria Real Estate Market Report — May 2026 | Gadura RE,True,"Astoria May 2026 real estate market: median $750K, 32 days on market, 99% sold-to-list. By Nitin Gadura, NYS Salesperson. (917) 705-0132.","Astoria May 2026 real estate market: median $750K, 32 days on market, 99% sold-to-list. By Nitin Gadura, NYS Salesperson. (917) 705-0132.",False
market-reports/subscribe.html,Subscribe to NY Monthly Market Reports | Gadura Real Estate,Subscribe to NY Monthly Market Reports | Gadura Real Estate,False,"Get Queens, Brooklyn, Nassau, or Suffolk County monthly market reports delivered to your inbox on the 1st of each month. Pick your ZIPs, no spam, cancel anytime.","Get Queens, Brooklyn, Nassau, or Suffolk County monthly market reports delivered to your inbox on the 1st of each month.",True
market-reports/11580-valley-stream-market-report.html,"Valley Stream (11580) Market Report April 2026 — Prices, Trends & Reasons to Buy | Gadura Real Estate","Valley Stream (11580) Market Report April 2026 — Prices,...",True,"Valley Stream (11580) Nassau monthly market report: median $620,000, 36 days days on market, reasons to buy in Valley Stream, live MLS listings, and neighborhood profile. Updated April 2026.","Valley Stream (11580) Nassau monthly market report: median $620,000, 36 days days on market, reasons to buy in Valley Stream, live MLS listings, and...",True
market-reports/11372-jackson-heights-market-report.html,"Jackson Heights (11372) Market Report April 2026 — Prices, Trends & Reasons to Buy | Gadura Real Estate",Jackson Heights (11372) Market Report April 2026 —...,True,"Jackson Heights (11372) Queens monthly market report: median $720,000, 45 days days on market, reasons to buy in Jackson Heights, live MLS listings, and neighborhood profile. Updated April 2026.","Jackson Heights (11372) Queens monthly market report: median $720,000, 45 days days on market, reasons to buy in Jackson Heights, live MLS listings, and...",True
market-reports/2026-05-flushing-market-report.html,Flushing Real Estate Market Report — May 2026 | Gadura Real Estate,Flushing Real Estate Market Report — May 2026 | Gadura RE,True,"Flushing May 2026 real estate market: median $750K, 32 days on market, 99% sold-to-list. By Nitin Gadura, NYS Salesperson. (917) 705-0132.","Flushing May 2026 real estate market: median $750K, 32 days on market, 99% sold-to-list. By Nitin Gadura, NYS Salesperson. (917) 705-0132.",False
market-reports/2026-05-upper-east-side-market-report.html,Upper East Side Real Estate Market Report — May 2026 | Gadura Real Estate,Upper East Side Real Estate Market Report — May 2026,True,"Upper East Side May 2026 real estate market: median $1.45M, 32 days on market, 99% sold-to-list. By Nitin Gadura, NYS Salesperson. (917) 705-0132.","Upper East Side May 2026 real estate market: median $1.45M, 32 days on market, 99% sold-to-list. By Nitin Gadura, NYS Salesperson. (917) 705-0132.",False
market-reports/2026-05-riverdale-market-report.html,Riverdale Real Estate Market Report — May 2026 | Gadura Real Estate,Riverdale Real Estate Market Report — May 2026 | Gadura RE,True,"Riverdale May 2026 real estate market: median $580K, 32 days on market, 99% sold-to-list. By Nitin Gadura, NYS Salesperson. (917) 705-0132.","Riverdale May 2026 real estate market: median $580K, 32 days on market, 99% sold-to-list. By Nitin Gadura, NYS Salesperson. (917) 705-0132.",False
market-reports/11004-glen-oaks-market-report.html,"Glen Oaks (11004) Market Report April 2026 — Prices, Trends & Reasons to Buy | Gadura Real Estate","Glen Oaks (11004) Market Report April 2026 — Prices,...",True,"Glen Oaks (11004) Queens monthly market report: median $480,000, 62 days days on market, reasons to buy in Glen Oaks, live MLS listings, and neighborhood profile. Updated April 2026.","Glen Oaks (11004) Queens monthly market report: median $480,000, 62 days days on market, reasons to buy in Glen Oaks, live MLS listings, and neighborhood...",True
market-reports/11001-floral-park-market-report.html,"Floral Park (11001) Market Report April 2026 — Prices, Trends & Reasons to Buy | Gadura Real Estate","Floral Park (11001) Market Report April 2026 — Prices,...",True,"Floral Park (11001) Queens / Nassau border monthly market report: median $830,000, 40 days days on market, reasons to buy in Floral Park, live MLS listings, and neighborhood profile. Updated April 2026.","Floral Park (11001) Queens / Nassau border monthly market report: median $830,000, 40 days days on market, reasons to buy in Floral Park, live MLS...",True
market-reports/2026-05-williamsburg-market-report.html,Williamsburg Real Estate Market Report — May 2026 | Gadura Real Estate,Williamsburg Real Estate Market Report — May 2026,True,"Williamsburg May 2026 real estate market: median $950K, 32 days on market, 99% sold-to-list. By Nitin Gadura, NYS Salesperson. (917) 705-0132.","Williamsburg May 2026 real estate market: median $950K, 32 days on market, 99% sold-to-list. By Nitin Gadura, NYS Salesperson. (917) 705-0132.",False
market-reports/11361-bayside-market-report.html,"Bayside (11361) Market Report April 2026 — Prices, Trends & Reasons to Buy | Gadura Real Estate","Bayside (11361) Market Report April 2026 — Prices,...",True,"Bayside (11361) Queens monthly market report: median $1,100,000, 38 days days on market, reasons to buy in Bayside, live MLS listings, and neighborhood profile. Updated April 2026.","Bayside (11361) Queens monthly market report: median $1,100,000, 38 days days on market, reasons to buy in Bayside, live MLS listings, and neighborhood...",True
market-reports/11550-hempstead-market-report.html,"Hempstead (11550) Market Report April 2026 — Prices, Trends & Reasons to Buy | Gadura Real Estate","Hempstead (11550) Market Report April 2026 — Prices,...",True,"Hempstead (11550) Nassau monthly market report: median $550,000, 42 days days on market, reasons to buy in Hempstead, live MLS listings, and neighborhood profile. Updated April 2026.","Hempstead (11550) Nassau monthly market report: median $550,000, 42 days days on market, reasons to buy in Hempstead, live MLS listings, and neighborhood...",True
market-reports/2026-05-stony-brook-market-report.html,Stony Brook Real Estate Market Report — May 2026 | Gadura Real Estate,Stony Brook Real Estate Market Report — May 2026 | Gadura RE,True,"Stony Brook May 2026 real estate market: median $580K, 32 days on market, 99% sold-to-list. By Nitin Gadura, NYS Salesperson. (917) 705-0132.","Stony Brook May 2026 real estate market: median $580K, 32 days on market, 99% sold-to-list. By Nitin Gadura, NYS Salesperson. (917) 705-0132.",False
market-reports/2026-05-garden-city-market-report.html,Garden City Real Estate Market Report — May 2026 | Gadura Real Estate,Garden City Real Estate Market Report — May 2026 | Gadura RE,True,"Garden City May 2026 real estate market: median $720K, 32 days on market, 99% sold-to-list. By Nitin Gadura, NYS Salesperson. (917) 705-0132.","Garden City May 2026 real estate market: median $720K, 32 days on market, 99% sold-to-list. By Nitin Gadura, NYS Salesperson. (917) 705-0132.",False
market-reports/2026-05-forest-hills-market-report.html,Forest Hills Real Estate Market Report — May 2026 | Gadura Real Estate,Forest Hills Real Estate Market Report — May 2026,True,"Forest Hills May 2026 real estate market: median $750K, 32 days on market, 99% sold-to-list. By Nitin Gadura, NYS Salesperson. (917) 705-0132.","Forest Hills May 2026 real estate market: median $750K, 32 days on market, 99% sold-to-list. By Nitin Gadura, NYS Salesperson. (917) 705-0132.",False
market-reports/11570-rockville-centre-market-report.html,"Rockville Centre (11570) Market Report April 2026 — Prices, Trends & Reasons to Buy | Gadura Real Estate",Rockville Centre (11570) Market Report April 2026 —...,True,"Rockville Centre (11570) Nassau monthly market report: median $820,000, 32 days days on market, reasons to buy in Rockville Centre, live MLS listings, and neighborhood profile. Updated April 2026.","Rockville Centre (11570) Nassau monthly market report: median $820,000, 32 days days on market, reasons to buy in Rockville Centre, live MLS listings, and...",True
market-reports/11101-long-island-city-market-report.html,"Long Island City (11101) Market Report April 2026 — Prices, Trends & Reasons to Buy | Gadura Real Estate",Long Island City (11101) Market Report April 2026 —...,True,"Long Island City (11101) Queens monthly market report: median $950,000, 55 days days on market, reasons to buy in Long Island City, live MLS listings, and neighborhood profile. Updated April 2026.","Long Island City (11101) Queens monthly market report: median $950,000, 55 days days on market, reasons to buy in Long Island City, live MLS listings, and...",True
market-reports/11354-flushing-market-report.html,"Flushing (11354) Market Report April 2026 — Prices, Trends & Reasons to Buy | Gadura Real Estate","Flushing (11354) Market Report April 2026 — Prices,...",True,"Flushing (11354) Queens monthly market report: median $950,000, 52 days days on market, reasons to buy in Flushing, live MLS listings, and neighborhood profile. Updated April 2026.","Flushing (11354) Queens monthly market report: median $950,000, 52 days days on market, reasons to buy in Flushing, live MLS listings, and neighborhood...",True
market-reports/2026-05-ozone-park-market-report.html,Ozone Park Real Estate Market Report — May 2026 | Gadura Real Estate,Ozone Park Real Estate Market Report — May 2026 | Gadura RE,True,"Ozone Park May 2026 real estate market: median $750K, 32 days on market, 99% sold-to-list. By Nitin Gadura, NYS Salesperson. (917) 705-0132.","Ozone Park May 2026 real estate market: median $750K, 32 days on market, 99% sold-to-list. By Nitin Gadura, NYS Salesperson. (917) 705-0132.",False
market-reports/2026-05-howard-beach-market-report.html,Howard Beach Real Estate Market Report — May 2026 | Gadura Real Estate,Howard Beach Real Estate Market Report — May 2026,True,"Howard Beach May 2026 real estate market: median $750K, 32 days on market, 99% sold-to-list. By Nitin Gadura, NYS Salesperson. (917) 705-0132.","Howard Beach May 2026 real estate market: median $750K, 32 days on market, 99% sold-to-list. By Nitin Gadura, NYS Salesperson. (917) 705-0132.",False
market-reports/11418-richmond-hill-market-report.html,"Richmond Hill (11418) Market Report April 2026 — Prices, Trends & Reasons to Buy | Gadura Real Estate","Richmond Hill (11418) Market Report April 2026 — Prices,...",True,"Richmond Hill (11418) Queens monthly market report: median $850,000, 38 days days on market, reasons to buy in Richmond Hill, live MLS listings, and neighborhood profile. Updated April 2026.","Richmond Hill (11418) Queens monthly market report: median $850,000, 38 days days on market, reasons to buy in Richmond Hill, live MLS listings, and...",True
market-reports/11375-forest-hills-market-report.html,"Forest Hills (11375) Market Report April 2026 — Prices, Trends & Reasons to Buy | Gadura Real Estate","Forest Hills (11375) Market Report April 2026 — Prices,...",True,"Forest Hills (11375) Queens monthly market report: median $1,050,000, 45 days days on market, reasons to buy in Forest Hills, live MLS listings, and neighborhood profile. Updated April 2026.","Forest Hills (11375) Queens monthly market report: median $1,050,000, 45 days days on market, reasons to buy in Forest Hills, live MLS listings, and...",True
market-reports/11694-rockaway-park-market-report.html,"Rockaway Park (11694) Market Report April 2026 — Prices, Trends & Reasons to Buy | Gadura Real Estate","Rockaway Park (11694) Market Report April 2026 — Prices,...",True,"Rockaway Park (11694) Queens monthly market report: median $880,000, 52 days days on market, reasons to buy in Rockaway Park, live MLS listings, and neighborhood profile. Updated April 2026.","Rockaway Park (11694) Queens monthly market report: median $880,000, 52 days days on market, reasons to buy in Rockaway Park, live MLS listings, and...",True
market-reports/2026-05-park-slope-market-report.html,Park Slope Real Estate Market Report — May 2026 | Gadura Real Estate,Park Slope Real Estate Market Report — May 2026 | Gadura RE,True,"Park Slope May 2026 real estate market: median $950K, 32 days on market, 99% sold-to-list. By Nitin Gadura, NYS Salesperson. (917) 705-0132.","Park Slope May 2026 real estate market: median $950K, 32 days on market, 99% sold-to-list. By Nitin Gadura, NYS Salesperson. (917) 705-0132.",False
